DSL_SYNCHRONIZATION_STATUS,CONNECTION_STATUS,UPSTREAM_LINE_RATE_KBIT_S,DOWNSTREAM_LINE_RATE_KBIT_S,MAXIMUM_UPSTREAM_RATE_KBIT_S,MAXIMUM_DOWNSTREAM_RATE_KBIT_S,UPSTREAM_NOISE_SAFETY_COEFFICIENT_DB,DOWNSTREAM_NOISE_SAFETY_COEFFICIENT_DB,LINE_STANDARD,UPSTREAM_LINE_ATTENUATION_DB,DOWNSTREAM_LINE_ATTENUATION_DB,UPSTREAM_OUTPUT_POWER_DBM,DOWNSTREAM_OUTPUT_POWER_DBM,DSL_UP_TIME_HOURS,CREATED_DATE
Up,Showtime,15360,56320,30012,84784,15.8,10.1,G.993.2_Annex_B,2.5,9.5,7.3,14.4,0.729,2024-11-18 02:00:23.164
Up,Showtime,15360,56320,30012,84784,15.7,10.2,G.993.2_Annex_B,2.5,9.5,7.3,14.4,0.895,2024-11-18 02:10:23.591
Up,Showtime,15360,56320,30012,84784,15.7,10.1,G.993.2_Annex_B,2.5,9.5,7.3,14.4,1.062,2024-11-18 02:20:23.945
Up,Showtime,15360,56320,30012,84784,15.7,10.1,G.993.2_Annex_B,2.5,9.5,7.3,14.4,1.228,2024-11-18 02:30:21.757
Up,Showtime,15360,56320,30012,84784,15.8,10.1,G.993.2_Annex_B,2.5,9.5,7.3,14.4,1.396,2024-11-18 02:40:25.613
Up,Showtime,15360,56320,30012,84784,15.8,10.1,G.993.2_Annex_B,2.5,9.5,7.3,14.4,1.562,2024-11-18 02:50:24.063
Up,Showtime,15360,56320,30050,84784,15.9,10.2,G.993.2_Annex_B,2.5,9.5,7.3,14.4,1.728,2024-11-18 03:00:23.664
Up,Showtime,15360,56320,30050,84784,15.9,10.0,G.993.2_Annex_B,2.5,9.5,7.3,14.4,1.895,2024-11-18 03:10:24.035
Up,Showtime,15360,56320,30012,84784,15.8,10.2,G.993.2_Annex_B,2.5,9.5,7.3,14.4,2.063,2024-11-18 03:20:26.625
Up,Showtime,15360,56320,30012,84784,15.8,9.9,G.993.2_Annex_B,2.5,9.5,7.3,14.5,2.229,2024-11-18 03:30:25.067
Up,Showtime,15360,56320,30050,84784,15.8,9.8,G.993.2_Annex_B,2.5,9.5,7.3,14.5,2.396,2024-11-18 03:40:28.673
Up,Showtime,15360,56320,30050,84784,15.9,9.9,G.993.2_Annex_B,2.5,9.5,7.3,14.5,2.562,2024-11-18 03:50:25.750
Up,Showtime,15360,56320,30039,84784,15.8,9.8,G.993.2_Annex_B,2.5,9.5,7.3,14.5,2.729,2024-11-18 04:00:26.737
Up,Showtime,15360,56320,30039,84784,15.8,9.8,G.993.2_Annex_B,2.5,9.5,7.3,14.5,2.895,2024-11-18 04:10:23.955
Up,Showtime,15360,56320,30039,84784,15.9,9.8,G.993.2_Annex_B,2.5,9.5,7.3,14.5,3.062,2024-11-18 04:20:26.770
Up,Showtime,15360,56320,30039,84784,15.9,9.8,G.993.2_Annex_B,2.5,9.5,7.3,14.5,3.23,2024-11-18 04:30:27.254
Up,Showtime,15360,56320,30039,84784,15.9,9.8,G.993.2_Annex_B,2.5,9.5,7.3,14.5,3.395,2024-11-18 04:40:25.010
Up,Showtime,15360,56320,29330,86420,15.2,9.9,G.993.2_Annex_B,2.5,9.5,7.4,14.5,9.004,2024-11-18 14:00:46.950
Up,Showtime,15360,56320,29330,86420,15.3,9.9,G.993.2_Annex_B,2.5,9.5,7.4,14.5,9.166,2024-11-18 14:10:30.760
Up,Showtime,15360,56320,29330,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,9.333,2024-11-18 14:20:31.942
Up,Showtime,15360,56320,29330,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,9.499,2024-11-18 14:30:28.055
Up,Showtime,15360,56320,29330,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,9.666,2024-11-18 14:40:29.917
Up,Showtime,15360,56320,29330,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,9.831,2024-11-18 14:50:23.500
Up,Showtime,15360,56320,29330,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,10.001,2024-11-18 15:00:36.772
Up,Showtime,15360,56320,29330,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,10.164,2024-11-18 15:10:25.172
Up,Showtime,15360,56320,29330,86420,15.3,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,10.331,2024-11-18 15:20:24.560
Up,Showtime,15360,56320,29330,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,10.498,2024-11-18 15:30:25.757
Up,Showtime,15360,56320,29330,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,10.664,2024-11-18 15:40:23.512
Up,Showtime,15360,56320,29330,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,10.831,2024-11-18 15:50:25.491
Up,Showtime,15360,56320,29330,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,10.998,2024-11-18 16:00:22.914
Up,Showtime,15360,56320,29330,86420,15.3,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,11.164,2024-11-18 16:10:23.099
Up,Showtime,15360,56320,29330,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,11.332,2024-11-18 16:20:25.138
Up,Showtime,15360,56320,29330,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,11.497,2024-11-18 16:30:22.544
Up,Showtime,15360,56320,28999,86420,15.2,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,11.664,2024-11-18 16:40:24.994
Up,Showtime,15360,56320,29270,86420,15.3,9.8,G.993.2_Annex_B,2.5,9.5,7.4,14.5,11.833,2024-11-18 16:50:31.308
Up,Showtime,15360,56320,29883,86420,15.7,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,11.998,2024-11-18 17:00:26.003
Up,Showtime,15360,56320,29883,86420,15.7,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,12.164,2024-11-18 17:10:22.966
Up,Showtime,15360,56320,29707,86420,15.6,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,12.331,2024-11-18 17:20:25.121
Up,Showtime,15360,56320,29707,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,12.497,2024-11-18 17:30:23.065
Up,Showtime,15360,56320,29707,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,12.664,2024-11-18 17:40:23.126
Up,Showtime,15360,56320,29707,86420,15.6,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,12.832,2024-11-18 17:50:27.717
Up,Showtime,15360,56320,29707,86420,15.6,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,12.997,2024-11-18 18:00:23.051
Up,Showtime,15360,56320,29707,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,13.164,2024-11-18 18:10:23.924
Up,Showtime,15360,56320,29707,86420,15.6,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,13.332,2024-11-18 18:20:26.981
Up,Showtime,15360,56320,29707,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,13.498,2024-11-18 18:30:24.208
Up,Showtime,15360,56320,29707,86420,15.6,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,13.664,2024-11-18 18:40:23.976
Up,Showtime,15360,56320,29707,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,13.831,2024-11-18 18:50:25.578
Up,Showtime,15360,56320,29707,86420,15.6,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,13.999,2024-11-18 19:00:26.358
Up,Showtime,15360,56320,29707,86420,15.6,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,14.165,2024-11-18 19:10:25.365
Up,Showtime,15360,56320,29696,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,14.331,2024-11-18 19:20:23.681
Up,Showtime,15360,56320,29696,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,14.498,2024-11-18 19:30:25.677
Up,Showtime,15360,56320,29696,86420,15.7,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,14.666,2024-11-18 19:40:27.683
Up,Showtime,15360,56320,29696,86420,15.7,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,14.831,2024-11-18 19:50:25.127
Up,Showtime,15360,56320,29696,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,14.997,2024-11-18 20:00:24.185
Up,Showtime,15360,56320,29871,86420,15.7,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,15.165,2024-11-18 20:10:27.266
Up,Showtime,15360,56320,29871,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,15.331,2024-11-18 20:20:23.557
Up,Showtime,15360,56320,29871,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,15.497,2024-11-18 20:30:23.900
Up,Showtime,15360,56320,29871,86420,15.6,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,15.664,2024-11-18 20:40:22.175
Up,Showtime,15360,56320,29871,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,15.832,2024-11-18 20:50:28.658
Up,Showtime,15360,56320,29871,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,15.998,2024-11-18 21:00:25.292
Up,Showtime,15360,56320,29871,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,16.164,2024-11-18 21:10:24.111
Up,Showtime,15360,56320,29871,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,16.332,2024-11-18 21:20:27.634
Up,Showtime,15360,56320,29871,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,16.498,2024-11-18 21:30:23.927
Up,Showtime,15360,56320,29871,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,16.664,2024-11-18 21:40:23.302
Up,Showtime,15360,56320,29749,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,16.83,2024-11-18 21:50:22.206
Up,Showtime,15360,56320,29890,86420,15.7,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,16.997,2024-11-18 22:00:21.938
Up,Showtime,15360,56320,29890,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,17.164,2024-11-18 22:10:22.609
Up,Showtime,15360,56320,29890,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,17.331,2024-11-18 22:20:24.241
Up,Showtime,15360,56320,29890,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,17.498,2024-11-18 22:30:27.444
Up,Showtime,15360,56320,29890,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,17.664,2024-11-18 22:40:23.996
Up,Showtime,15360,56320,29890,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,17.831,2024-11-18 22:50:24.165
Up,Showtime,15360,56320,29890,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,17.997,2024-11-18 23:00:22.827
Up,Showtime,15360,56320,29890,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,18.164,2024-11-18 23:10:23.149
Up,Showtime,15360,56320,29890,86420,15.8,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,18.333,2024-11-18 23:20:31.113
Up,Showtime,15360,56320,29890,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,18.499,2024-11-18 23:30:28.226
Up,Showtime,15360,56320,29890,86420,15.8,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,18.665,2024-11-18 23:40:25.260
Up,Showtime,15360,56320,29890,86420,15.8,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,18.832,2024-11-18 23:50:27.045
Up,Showtime,15360,56320,29799,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,18.998,2024-11-19 00:00:26.916
Up,Showtime,15360,56320,29799,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,19.165,2024-11-19 00:10:27.154
Up,Showtime,15360,56320,29799,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,19.332,2024-11-19 00:20:28.038
Up,Showtime,15360,56320,29635,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,19.498,2024-11-19 00:30:24.473
Up,Showtime,15360,56320,29757,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,19.665,2024-11-19 00:40:25.913
Up,Showtime,15360,56320,29757,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,19.833,2024-11-19 00:50:31.125
Up,Showtime,15360,56320,29757,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,19.999,2024-11-19 01:00:31.410
Up,Showtime,15360,56320,29757,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,20.165,2024-11-19 01:10:26.246
Up,Showtime,15360,56320,29757,86420,15.6,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,20.331,2024-11-19 01:20:24.720
Up,Showtime,15360,56320,29757,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,20.498,2024-11-19 01:30:28.187
Up,Showtime,15360,56320,29757,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,20.665,2024-11-19 01:40:26.200
Up,Showtime,15360,56320,29757,86420,15.5,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,20.836,2024-11-19 01:50:40.900
Up,Showtime,15360,56320,29757,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,21.001,2024-11-19 02:00:38.094
Up,Showtime,15360,56320,29757,86420,15.6,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,21.165,2024-11-19 02:10:25.818
Up,Showtime,15360,56320,29757,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,21.331,2024-11-19 02:20:25.549
Up,Showtime,15360,56320,29757,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,21.498,2024-11-19 02:30:27.053
Up,Showtime,15360,56320,29757,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,21.665,2024-11-19 02:40:25.920
Up,Showtime,15360,56320,29757,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,21.831,2024-11-19 02:50:25.100
Up,Showtime,15360,56320,29757,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,21.999,2024-11-19 03:00:28.183
Up,Showtime,15360,56320,29757,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,22.164,2024-11-19 03:10:24.626
Up,Showtime,15360,56320,29906,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,22.331,2024-11-19 03:20:23.710
Up,Showtime,15360,56320,29906,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,22.498,2024-11-19 03:30:25.339
Up,Showtime,15360,56320,29906,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,22.668,2024-11-19 03:40:34.618
Up,Showtime,15360,56320,29906,86420,15.8,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,22.83,2024-11-19 03:50:22.085
Up,Showtime,15360,56320,29906,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,22.997,2024-11-19 04:00:22.220
Up,Showtime,15360,56320,29906,86420,15.8,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,23.166,2024-11-19 04:10:28.033
Up,Showtime,15360,56320,29906,86420,15.8,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,23.331,2024-11-19 04:20:24.238
Up,Showtime,15360,56320,29906,86420,15.8,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,23.497,2024-11-19 04:30:22.617
Up,Showtime,15360,56320,29906,86420,15.8,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,23.664,2024-11-19 04:40:22.283
Up,Showtime,15360,56320,29989,86420,15.8,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,23.83,2024-11-19 04:50:22.567
Up,Showtime,15360,56320,29989,86420,15.8,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,23.997,2024-11-19 05:00:22.954
Up,Showtime,15360,56320,29989,86420,15.8,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,24.166,2024-11-19 05:10:29.579
Up,Showtime,15360,56320,29989,86420,15.8,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,24.332,2024-11-19 05:20:27.361
Up,Showtime,15360,56320,29989,86420,15.8,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,24.497,2024-11-19 05:30:22.360
Up,Showtime,15360,56320,29989,86420,15.8,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,24.664,2024-11-19 05:40:22.929
Up,Showtime,15360,56320,29989,86420,15.8,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,24.831,2024-11-19 05:50:26.065
Up,Showtime,15360,56320,29989,86420,15.8,9.7,G.993.2_Annex_B,2.5,9.5,7.4,14.5,24.997,2024-11-19 06:00:23.599
Up,Showtime,15360,56320,29784,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,35.621,2024-11-19 16:37:49.036
Up,Showtime,15360,56320,29784,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,35.666,2024-11-19 16:40:29.984
Up,Showtime,15360,56320,29784,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,35.834,2024-11-19 16:50:38.123
Up,Showtime,15360,56320,29784,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,35.998,2024-11-19 17:00:28.225
Up,Showtime,15360,56320,29784,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,36.163,2024-11-19 17:10:22.874
Up,Showtime,15360,56320,29784,86420,15.6,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,36.331,2024-11-19 17:20:25.751
Up,Showtime,15360,56320,29784,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,36.498,2024-11-19 17:30:26.229
Up,Showtime,15360,56320,29631,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,36.665,2024-11-19 17:40:28.690
Up,Showtime,15360,56320,29631,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,36.831,2024-11-19 17:50:25.209
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,36.997,2024-11-19 18:00:22.042
Up,Showtime,15360,56320,29711,86420,15.6,9.3,G.993.2_Annex_B,2.5,9.5,7.4,14.5,37.163,2024-11-19 18:10:22.709
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,37.33,2024-11-19 18:20:22.534
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,37.497,2024-11-19 18:30:22.754
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,37.665,2024-11-19 18:40:28.169
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,37.833,2024-11-19 18:50:31.067
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,37.997,2024-11-19 19:00:24.688
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,38.163,2024-11-19 19:10:22.667
Up,Showtime,15360,56320,29711,86420,15.6,9.3,G.993.2_Annex_B,2.5,9.5,7.4,14.5,38.331,2024-11-19 19:20:26.395
Up,Showtime,15360,56320,29711,86420,15.6,9.3,G.993.2_Annex_B,2.5,9.5,7.4,14.5,38.498,2024-11-19 19:30:26.016
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,38.664,2024-11-19 19:40:24.836
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,38.832,2024-11-19 19:50:29.766
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,38.999,2024-11-19 20:00:28.265
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,39.164,2024-11-19 20:10:25.336
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,39.331,2024-11-19 20:20:27.916
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,39.497,2024-11-19 20:30:23.527
Up,Showtime,15360,56320,29711,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,39.663,2024-11-19 20:40:22.575
Up,Showtime,15360,56320,29711,86420,15.6,9.3,G.993.2_Annex_B,2.5,9.5,7.4,14.5,39.83,2024-11-19 20:50:22.746
Up,Showtime,15360,56320,29711,86420,15.6,9.3,G.993.2_Annex_B,2.5,9.5,7.4,14.5,39.997,2024-11-19 21:00:24.869
Up,Showtime,15360,56320,29650,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,40.167,2024-11-19 21:10:34.443
Up,Showtime,15360,56320,29650,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,40.331,2024-11-19 21:20:27.236
Up,Showtime,15360,56320,28626,86420,14.7,9.2,G.993.2_Annex_B,2.5,9.5,7.4,14.5,40.498,2024-11-19 21:30:24.736
Up,Showtime,15360,56320,29688,86420,15.6,9.3,G.993.2_Annex_B,2.5,9.5,7.4,14.5,40.664,2024-11-19 21:40:24.117
Up,Showtime,15360,56320,29879,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,40.831,2024-11-19 21:50:26.118
Up,Showtime,15360,56320,29879,86420,15.7,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,40.998,2024-11-19 22:00:26.401
Up,Showtime,15360,56320,29586,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,41.166,2024-11-19 22:10:30.554
Up,Showtime,15360,56320,29586,86420,15.5,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,41.331,2024-11-19 22:20:25.760
Up,Showtime,15360,56320,29586,86420,15.5,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,41.498,2024-11-19 22:30:28.160
Up,Showtime,15360,56320,29586,86420,15.5,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,41.664,2024-11-19 22:40:26.102
Up,Showtime,15360,56320,29586,86420,15.5,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,41.83,2024-11-19 22:50:22.104
Up,Showtime,15360,56320,29586,86420,15.6,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,41.999,2024-11-19 23:00:31.129
Up,Showtime,15360,56320,29586,86420,15.5,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,42.164,2024-11-19 23:10:26.865
Up,Showtime,15360,56320,29734,86420,15.6,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,42.332,2024-11-19 23:20:28.102
Up,Showtime,15360,56320,29734,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,42.497,2024-11-19 23:30:25.008
Up,Showtime,15360,56320,29734,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,42.664,2024-11-19 23:40:23.546
Up,Showtime,15360,56320,29734,86420,15.5,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,42.83,2024-11-19 23:50:22.383
Up,Showtime,15360,56320,29734,86420,15.5,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,42.998,2024-11-20 00:00:25.254
Up,Showtime,15360,56320,29734,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,43.164,2024-11-20 00:10:23.967
Up,Showtime,15360,56320,29734,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,43.332,2024-11-20 00:20:29.715
Up,Showtime,15360,56320,29734,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,43.496,2024-11-20 00:30:22.260
Up,Showtime,15360,56320,29734,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,43.664,2024-11-20 00:40:23.122
Up,Showtime,15360,56320,29734,86420,15.6,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,43.832,2024-11-20 00:50:29.175
Up,Showtime,15360,56320,29734,86420,15.6,9.4,G.993.2_Annex_B,2.5,9.5,7.4,14.5,43.997,2024-11-20 01:00:22.755
Up,Showtime,15360,56320,29734,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,44.164,2024-11-20 01:10:23.747
Up,Showtime,15360,56320,29734,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,44.33,2024-11-20 01:20:22.838
Up,Showtime,15360,56320,29734,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,44.498,2024-11-20 01:30:26.883
Up,Showtime,15360,56320,29734,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,44.663,2024-11-20 01:40:21.976
Up,Showtime,15360,56320,29734,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,44.831,2024-11-20 01:50:25.558
Up,Showtime,15360,56320,29734,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,44.996,2024-11-20 02:00:21.933
Up,Showtime,15360,56320,29734,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,45.163,2024-11-20 02:10:22.750
Up,Showtime,15360,56320,29734,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,45.33,2024-11-20 02:20:21.938
Up,Showtime,15360,56320,29734,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,45.496,2024-11-20 02:30:22.009
Up,Showtime,15360,56320,29734,86420,15.6,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,45.665,2024-11-20 02:40:27.886
Up,Showtime,15360,56320,29734,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,45.83,2024-11-20 02:50:23.468
Up,Showtime,15360,56320,29734,86420,15.6,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,45.996,2024-11-20 03:00:21.887
Up,Showtime,15360,56320,29734,86420,15.7,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,46.165,2024-11-20 03:10:27.976
Up,Showtime,15360,56320,29734,86420,15.6,9.5,G.993.2_Annex_B,2.5,9.5,7.4,14.5,46.33,2024-11-20 03:20:22.186
Up,Showtime,15360,56320,29734,86420,15.7,9.6,G.993.2_Annex_B,2.5,9.5,7.4,14.5,46.497,2024-11-20 03:30:22.290
Up,Showtime,15360,56320,29734,86420,15.7,9.9,G.993.2_Annex_B,2.5,9.5,7.4,14.5,46.663,2024-11-20 03:40:22.096
